Gaming section,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,2,2,2,2,2,3,3,3,3,
Gaming section,3,3,3,2,2,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,
Gaming section,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,
Gaming section,4,4,4,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,
Gaming section,3,3,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,
Gaming section,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,
Gaming section,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,6,6,6,6,6,6,2,2,
Gaming section,2,2,2,2,2,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,6,6,6,6,2,
Gaming section,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,
Gaming section,3,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,
Unknown,7,2,7,7,5,4,1,2,5,4,6,3,4,5,7,6,5,5,2,2,7,5,7,3,2,5,4,3,2,3,
Gaming section,7,7,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,
Gaming section,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,
Gaming section,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,1,1,1,1,1,2,
Gaming section,2,2,2,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,2,5,5,5,
Gaming section,5,2,2,2,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,
Gaming section,2,2,2,7,7,7,7,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,6,6,6,6,
Gaming section,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,7,7,7,7,7,7,7,7,
Gaming section,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,6,6,6,6,6,6,6,
Gaming section,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2,2,2,
Gaming section,2,7,7,7,7,7,7,7,2,2,2,2,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,5,
Gaming section,5,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,4,4,4,4,4,4,4,4,2,2,2,2,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,3,3,
Gaming section,3,3,3,2,2,2,2,2,2,2,2,7,7,7,7,7,2,2,2,2,1,1,1,1,2,2,2,2,6,6,
Gaming section,6,6,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,
Gaming section,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,2,2,7,7,7,7,7,7,
Gaming section,7,7,7,7,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,
Gaming section,3,3,2,2,2,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,
Unknown,2,1,6,2,3,7,2,5,3,2,7,3,2,2,7,6,2,1,2,6,7,7,2,1,6,4,3,6,7,2,
Gaming section,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,3,3,3,3,3,
Gaming section,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,6,6,6,6,
Gaming section,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,
Gaming section,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,2,2,2,2,
Gaming section,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,3,3,3,
Gaming section,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,5,5,5,5,5,
Gaming section,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,
Gaming section,2,2,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,
Unknown,5,1,3,1,6,1,7,3,1,2,7,7,3,3,5,3,1,2,5,3,6,5,3,6,3,1,4,7,3,6,
Gaming section,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,3,3,
Gaming section,3,3,3,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,
Gaming section,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,2,2,2,2,1,1,
Gaming section,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,4,4,4,
Unknown,5,2,7,3,7,6,7,4,1,2,6,1,1,2,4,4,2,5,4,5,5,3,1,2,3,7,7,4,5,2,
Gaming section,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,
Gaming section,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,2,2,2,1,1,
Gaming section,1,1,1,2,2,7,7,7,7,7,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,
Gaming section,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,
Gaming section,5,2,2,2,2,2,2,2,2,2,3,3,2,2,2,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,
Gaming section,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,7,2,2,2,2,2,2,2,2,2,
Gaming section,3,3,3,3,3,2,2,2,2,7,7,7,7,7,7,7,7,2,2,2,2,2,5,5,5,5,2,2,2,2,
Gaming section,2,2,6,6,6,6,6,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,5,5,5,5,
Gaming section,5,5,5,5,2,2,2,7,7,7,7,7,2,2,2,2,2,4,4,4,4,2,2,2,2,2,4,4,4,4,
Gaming section,4,4,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,6,2,2,2,2,2,
Gaming section,2,2,2,2,2,7,7,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,4,4,2,2,2,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,
Gaming section,6,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,2,2,2,7,7,7,2,2,
Gaming section,2,2,6,6,6,6,6,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,
Gaming section,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,
Unknown,5,7,4,7,1,4,4,3,7,3,1,3,5,3,5,5,3,4,1,2,5,4,6,6,3,1,1,7,4,6,
Gaming section,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,
Gaming section,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,1,1,1,2,2,2,2,1,
Gaming section,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,
Gaming section,2,2,2,2,1,1,1,1,1,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,1,1,1,1,1,1,
Gaming section,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,7,7,7,2,2,2,2,2,2,2,
Gaming section,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,
Gaming section,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,
Gaming section,2,2,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,1,
Gaming section,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,
Gaming section,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,6,6,2,2,2,2,1,1,1,1,1,1,
Gaming section,1,1,1,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,
Gaming section,2,2,2,2,4,4,2,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,
Unknown,4,2,3,7,2,5,1,2,3,1,3,4,5,6,1,1,6,2,3,6,6,4,4,7,5,2,3,4,4,7,
Gaming section,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,
Gaming section,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,1,1,1,1,1,
Gaming section,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,6,6,6,6,6,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,
Gaming section,2,2,2,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,2,2,2,2,
Unknown,4,3,2,6,4,4,5,7,4,2,5,6,6,3,5,7,2,5,6,6,3,4,6,5,1,1,5,7,6,7,
Gaming section,2,1,1,1,1,2,2,2,2,7,7,7,7,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,
Gaming section,1,1,1,2,2,2,2,2,2,6,6,6,6,6,6,6,2,2,2,6,6,6,6,2,2,2,2,2,2,7,
Gaming section,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,5,5,5,5,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,6,
Gaming section,6,6,6,6,6,6,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,
Gaming section,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,
Gaming section,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,7,7,
Gaming section,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,6,6,6,
Gaming section,6,6,6,6,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,
Gaming section,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,2,
Gaming section,2,2,2,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,
Gaming section,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,2,2,
Gaming section,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,
Gaming section,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,2,2,
Gaming section,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,4,4,4,4,
Gaming section,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,
Gaming section,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,7,7,7,2,2,2,2,2,2,2,
Gaming section,2,2,2,6,6,6,6,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2,2,2,5,5,5,5,
Gaming section,5,5,5,5,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,6,6,6,6,2,2,
Gaming section,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,3,3,3,3,
Gaming section,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,2,2,2,2,2,2,2,3,3,
Gaming section,3,3,3,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,7,7,7,7,2,2,2,
Gaming section,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,
Gaming section,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,7,7,7,7,7,7,2,
Gaming section,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,2,2,
Gaming section,6,6,2,2,2,2,2,2,2,2,2,2,6,6,6,6,2,2,2,2,2,2,2,5,5,5,5,5,2,2,
Gaming section,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,4,4,4,4,4,2,2,2,3,3,
Gaming section,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,5,
Gaming section,5,5,5,5,2,2,2,2,2,2,2,7,7,7,7,7,7,7,2,2,2,2,2,2,7,7,7,7,7,7,
Gaming section,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,6,6,6,6,6,6,6,2,2,2,2,2,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,6,6,6,6,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,
Gaming section,2,2,2,2,2,6,6,6,6,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,
Unknown,6,1,2,3,2,4,5,1,5,7,3,1,4,1,2,6,7,3,2,4,2,2,6,6,3,2,5,3,7,2,
Gaming section,5,5,5,5,5,5,5,5,2,2,2,4,4,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,2,
Gaming section,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,
Gaming section,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,2,2,6,
Unknown,6,2,6,3,2,7,4,1,1,1,1,5,1,5,7,4,3,6,3,7,1,1,1,5,3,1,7,2,2,7,
Gaming section,6,6,2,2,2,2,2,6,6,6,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,2,2,2,
Gaming section,7,7,7,2,2,2,7,7,7,7,7,7,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,
Gaming section,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,
Gaming section,2,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2,2,
Gaming section,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,6,6,6,6,6,6,6,6,
Gaming section,6,6,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,2,2,
Gaming section,2,2,2,2,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,
Gaming section,2,2,2,7,7,7,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,1,1,1,
Gaming section,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,6,6,6,2,2,2,2,
Gaming section,2,2,2,4,4,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,
Gaming section,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,
Gaming section,2,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,7,7,7,
Gaming section,7,7,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,
Gaming section,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,5,
Gaming section,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,2,2,2,2,2,2,2,7,
Gaming section,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,7,7,7,7,7,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,6,6,6,6,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,7,7,7,7,7,
Gaming section,7,7,7,7,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,5,5,5,5,2,2,2,2,
Gaming section,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,7,7,7,7,7,2,2,2,2,2,2,
Gaming section,4,4,4,4,2,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,7,7,7,7,7,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,1,1,2,2,
Gaming section,2,2,2,2,2,2,2,6,6,6,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,6,6,
Unknown,2,5,7,6,4,6,5,4,6,6,6,4,2,3,7,3,1,7,1,2,1,4,5,1,7,5,2,4,7,6,
Gaming section,6,6,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,6,6,6,
Gaming section,6,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,5,5,5,5,5,5,5,5,5,2,2,
Gaming section,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,2,2,2,2,2,
Gaming section,2,1,1,1,1,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,2,2,2,6,6,6,2,2,2,
Gaming section,7,7,7,7,7,7,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,4,4,4,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,2,2,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,2,2,
Gaming section,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,
Gaming section,6,6,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,
Gaming section,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,7,
Gaming section,7,7,7,7,7,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,4,4,4,
Gaming section,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,7,7,7,7,7,7,2,2,3,3,3,2,
Unknown,4,7,4,7,6,2,5,5,6,3,5,3,2,2,6,5,4,4,7,6,2,5,2,3,4,6,7,6,2,5,
Gaming section,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,
Gaming section,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,5,5,2,2,
Gaming section,2,2,2,2,2,2,2,6,6,6,6,6,6,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,
Gaming section,2,7,7,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,2,5,5,5,5,5,
Gaming section,5,5,2,2,2,2,2,2,7,7,7,7,2,2,2,2,5,5,5,5,5,5,5,5,5,2,2,2,2,2,
Gaming section,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,
Gaming section,2,2,2,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,
Gaming section,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,6,6,6,2,2,2,2,2,2,2,2,2,1,1,2,
Gaming section,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,2,2,
Gaming section,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,
Gaming section,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,
Gaming section,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,
Unknown,2,5,2,1,3,6,6,3,2,6,5,2,2,3,1,6,5,4,3,5,6,6,5,4,7,4,6,4,1,6,
Unknown,3,4,3,6,6,7,4,1,1,6,7,7,4,2,4,1,5,6,1,3,7,4,1,1,1,6,5,4,4,3,
Gaming section,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,
Gaming section,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,
Gaming section,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,7,7,
Gaming section,7,7,7,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,
Gaming section,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,
Gaming section,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,
Gaming section,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,
Gaming section,1,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,
Gaming section,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,2,
Gaming section,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,6,6,6,6,6,6,2,2,2,
Gaming section,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,
Gaming section,2,2,2,2,4,4,4,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
Gaming section,5,5,5,5,5,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,5,5,5,5,
Gaming section,5,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,
Gaming section,2,2,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,
Unknown,1,5,4,2,4,5,3,4,1,5,3,1,3,5,5,2,3,4,7,2,1,3,5,6,7,2,4,6,6,3,
Gaming section,2,2,6,6,6,6,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,7,7,7,
Gaming section,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,7,7,
Gaming section,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,
Gaming section,2,2,2,2,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,
Gaming section,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,1,
Gaming section,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,
Unknown,7,5,2,2,1,5,4,1,1,4,2,5,6,3,1,6,3,5,2,6,3,2,7,6,7,6,1,6,3,3,
Gaming section,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,7,7,7,
Gaming section,7,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,5,5,5,5,5,5,2,2,2,2,2,5,
